query_id	page_id	score
1671	2879	1
1671	2881	1
1672	2688	2
1673	1313	2
1673	1321	2
1673	1322	2
1673	1332	2
1673	1686	2
1673	1823	2
1673	1827	1
1673	1839	2
1674	2687	1
1674	2740	1
1674	2742	1
1674	2758	1
1674	2760	1
1674	2763	1
1674	2764	1
1674	2770	1
1674	2773	1
1674	2777	1
1674	2787	1
1674	2793	1
1674	2796	1
1674	2798	1
1674	2820	1
1674	2909	1
1675	1082	2
1676	2657	1
1676	2659	1
1676	2660	1
1676	2666	1
1676	2669	1
1676	2673	1
1676	2872	1
1676	2900	1
1676	2901	1
1676	2902	1
1676	2903	1
1676	2913	1
1676	2914	1
1676	2915	1
1676	2940	2
1677	1214	1
1677	1215	2
1678	2686	1
1678	2731	1
1678	2739	1
1678	2740	1
1678	2764	1
1678	2767	1
1678	2776	1
1678	2777	1
1678	2784	1
1678	2785	1
1678	2786	1
1678	2787	1
1678	2789	1
1678	2790	1
1678	2791	1
1678	2792	1
1678	2793	1
1678	2795	2
1678	2803	1
1678	2820	1
1679	1982	2
1680	223	2
1680	241	2
1680	243	1
1680	387	1
1680	407	1
1680	414	1
1681	2798	1
1681	2799	1
1681	2800	1
1681	2810	1
1682	1035	2
1683	2021	1
1683	2024	1
1683	2037	1
1683	2056	1
1683	2069	2
1683	2072	2
1683	2203	1
1683	2211	1
1683	2217	1
1683	2259	1
1683	2262	1
1683	2276	1
1684	2359	1
1684	2393	1
1684	2401	1
1684	2441	1
1684	2912	1
1685	560	2
1686	171	2
1686	176	2
1687	720	2
1687	746	2
1687	775	2
1687	799	2
1687	823	2
1687	852	2
1687	923	2
1687	984	2
1688	130	2
1688	133	2
1688	134	2
1688	236	1
1689	2849	2
1690	2056	1
1690	2064	1
1690	2066	1
1690	2211	1
1690	2212	2
1690	2241	2
1690	2258	1
1691	524	1
1691	525	1
1692	1090	1
1692	1091	2
1692	1121	1
1692	1156	1
1693	2337	1
1693	2362	1
1693	2393	1
1693	2396	1
1693	2397	1
1693	2400	1
1693	2419	1
1693	2471	1
1693	2475	1
1694	1059	2
1695	2219	1
1695	2266	1
1695	2641	1
1695	2642	1
1695	2649	1
1695	2671	1
1695	2674	1
1696	1082	2
1696	1266	1
1696	1497	1
1696	1652	2
1696	1718	1
1697	2479	2
1698	2479	2
1699	441	1
1699	442	2
1699	1049	2
1699	1050	1
1700	2821	1
1700	2835	1
1700	2844	1
1700	2845	1
1701	1102	2
1701	1288	1
1702	1097	2
1702	1292	1
1702	1308	2
1702	1718	1
1702	1829	2
1702	2686	1
1703	2847	2
1704	5	2
1704	7	2
1704	228	2
1704	385	2
1704	389	2
1704	390	2
1705	2031	2
1705	2243	1
1706	2058	1
1706	2193	2
1706	2203	2
1706	2204	1
1706	2206	1
1707	639	2
1707	644	1
1707	1211	2
1707	1459	2
1707	1470	1
1708	439	2
1709	2021	2
1709	2237	1
1709	2242	1
1710	565	1
1710	566	1
1710	569	1
1710	1014	2
1710	1042	1
1710	1045	1
1710	1046	1
1710	1047	1
1711	1561	1
1711	1562	1
1711	1564	2
1711	1566	1
1711	1568	2
1711	1579	2
1711	1743	2
1712	251	2
1713	160	2
1714	2875	2
1715	2195	2
1715	2260	2
1716	1077	1
1716	1082	1
1716	1237	1
1716	1308	1
1716	1519	1
1716	1530	1
1716	1541	1
1716	1563	1
1716	1608	1
1716	1619	1
1716	1641	1
1716	1707	2
1716	1719	2
1717	2382	2
1718	2644	2
1718	2713	1
1718	2714	2
1718	2849	1
1718	2861	2
1718	2875	1
1718	2877	1
1718	2934	1
1719	475	1
1719	476	1
1719	893	1
1719	901	1
1719	910	2
1719	933	1
1719	1046	1
1719	1047	1
1720	2398	1
1720	2439	1
1720	2505	1
1720	2520	1
1720	2571	1
1720	2581	1
1721	444	2
1721	445	2
1721	452	1
1722	2550	2
1723	2057	2
1723	2058	1
1723	2155	2
1723	2156	1
1723	2184	1
1723	2595	1
1724	1077	2
1724	1082	1
1724	1719	2
1724	1741	1
1725	2796	2
1726	1148	2
1727	2805	2
1728	1869	2
1729	2882	2
1730	2815	1
1730	2817	1
1730	2819	1
1731	450	2
1732	1046	2
1733	67	2
1733	430	1
1734	2356	1
1734	2398	1
1734	2402	1
1734	2403	1
1734	2604	1
1735	1	1
1735	385	2
1736	2894	2
1736	2895	2
1737	2877	2
1738	2716	1
1738	2727	1
1738	2772	1
1738	2886	1
1738	2923	1
1738	2924	2
1738	2931	1
1739	2801	2
1739	2804	2
1740	2721	2
1741	2691	1
1741	2794	1
1741	2876	1
1741	2887	2
1742	668	1
1742	671	2
1742	679	1
1742	682	2
1743	2639	1
1743	2672	1
1743	2683	1
1743	2705	1
1743	2716	1
1743	2738	1
1743	2783	1
1743	2794	1
1743	2838	1
1743	2849	1
1743	2888	1
1743	2923	1
1743	2924	1
1743	2925	1
1744	1563	1
1744	1741	1
1745	1103	1
1745	1562	1
1745	1564	1
1745	1565	1
1745	1566	1
1745	1567	1
1745	1568	1
1745	1569	1
1745	1570	1
1745	1571	1
1745	1572	1
1745	1573	1
1745	1575	1
1745	1576	1
1745	1579	1
1745	1616	1
1745	1743	1
1745	1961	1
1746	134	2
1747	2231	1
1747	2650	1
1747	2761	1
1747	2888	1
1747	2892	1
1747	2893	1
1747	2894	1
1747	2895	1
1747	2896	1
1748	621	2
1748	622	1
1748	624	1
1748	631	2
1748	632	1
1748	634	1
1748	641	2
1748	642	1
1748	644	1
1748	665	1
1749	1073	1
1749	1074	1
1749	1076	1
1749	1741	1
1750	84	1
1750	143	1
1750	395	2
1751	1073	1
1751	1074	1
1751	1719	2
1752	2643	1
1752	2650	1
1752	2677	1
1752	2678	1
1752	2699	1
1752	2712	1
1752	2783	1
1752	2861	1
1752	2867	1
1752	2868	1
1752	2874	1
1752	2881	1
1752	2895	1
1752	2896	1
1752	2897	1
1753	2064	1
1753	2202	1
1753	2203	1
1753	2209	1
1753	2212	1
1753	2258	1
1754	2689	1
1754	2690	1
1754	2889	1
1754	2890	1
1755	76	1
1755	94	2
1756	624	1
1756	634	1
1756	644	1
1756	646	2
1757	299	1
1757	311	1
1757	326	1
1757	342	1
1757	355	1
1757	358	1
1757	361	1
1757	364	1
1758	374	1
1758	375	1
1759	3	1
1759	7	1
1759	8	1
1759	12	1
1759	228	1
1759	334	1
1759	365	1
1759	382	1
1759	385	1
1759	389	1
1759	390	1
1759	404	1
1760	1194	1
1760	2666	1
1760	2669	1
1761	2669	1
1761	2783	1
1761	2838	1
1761	2884	1
1761	2886	1
1761	2888	1
1761	2894	1
1761	2896	1
1761	2917	1
1761	2921	1
1761	2926	1
1762	1830	1
1762	1863	1
1763	431	1
1763	433	1
1764	2077	1
1764	2188	1
1764	2189	1
1764	2190	1
1764	2191	1
1765	1109	1
1765	1110	1
1765	1111	1
1765	1112	1
1765	1173	1
1766	8	1
1766	227	2
1766	2229	1
1767	3	1
1767	9	1
1767	23	1
1767	24	1
1767	62	1
1767	63	1
1767	64	1
1767	66	1
1767	72	1
1767	82	1
1767	189	1
1767	246	1
1767	268	1
1767	393	1
1767	430	1
1767	433	1
1767	434	1
1767	2027	1
1767	2049	1
1767	2060	1
1768	358	1
1768	359	1
1768	360	1
1768	361	1
1768	363	1
1768	364	1
1769	2643	1
1769	2650	1
1769	2677	1
1769	2678	1
1769	2699	1
1769	2712	1
1769	2783	1
1769	2861	1
1769	2867	1
1769	2868	1
1769	2874	1
1769	2881	1
1769	2895	1
1769	2896	1
1769	2897	1
1770	2064	1
1770	2202	1
1770	2203	1
1770	2209	1
1770	2212	1
1770	2258	1
1771	2689	1
1771	2690	1
1771	2889	1
1771	2890	1
1772	76	1
1772	94	2
1773	624	1
1773	634	1
1773	644	1
1773	646	2
1774	299	1
1774	311	1
1774	326	1
1774	342	1
1774	355	1
1774	358	1
1774	361	1
1774	364	1
1775	374	1
1775	375	1
1776	3	1
1776	7	1
1776	8	1
1776	12	1
1776	228	1
1776	334	1
1776	365	1
1776	382	1
1776	385	1
1776	389	1
1776	390	1
1776	404	1
1777	1194	1
1777	2666	1
1777	2669	1
1778	2669	1
1778	2783	1
1778	2838	1
1778	2884	1
1778	2886	1
1778	2888	1
1778	2894	1
1778	2896	1
1778	2917	1
1778	2921	1
1778	2926	1
1779	1830	1
1779	1863	1
1780	431	1
1780	433	1
1781	2077	1
1781	2188	1
1781	2189	1
1781	2190	1
1781	2191	1
1782	1109	1
1782	1110	1
1782	1111	1
1782	1112	1
1782	1173	1
1783	8	1
1783	227	2
1783	2229	1
1784	3	1
1784	9	1
1784	23	1
1784	24	1
1784	62	1
1784	63	1
1784	64	1
1784	66	1
1784	72	1
1784	82	1
1784	189	1
1784	246	1
1784	268	1
1784	393	1
1784	430	1
1784	433	1
1784	434	1
1784	2027	1
1784	2049	1
1784	2060	1
1785	358	1
1785	359	1
1785	360	1
1785	361	1
1785	363	1
1785	364	1
1786	2643	1
1786	2650	1
1786	2677	1
1786	2678	1
1786	2699	1
1786	2712	1
1786	2783	1
1786	2861	1
1786	2867	1
1786	2868	1
1786	2874	1
1786	2881	1
1786	2895	1
1786	2896	1
1786	2897	1
1787	2064	1
1787	2202	1
1787	2203	1
1787	2209	1
1787	2212	1
1787	2258	1
1788	2689	1
1788	2690	1
1788	2889	1
1788	2890	1
1789	76	1
1789	94	2
1790	624	1
1790	634	1
1790	644	1
1790	646	2
1791	299	1
1791	311	1
1791	326	1
1791	342	1
1791	355	1
1791	358	1
1791	361	1
1791	364	1
1792	374	1
1792	375	1
1793	3	1
1793	7	1
1793	8	1
1793	12	1
1793	228	1
1793	334	1
1793	365	1
1793	382	1
1793	385	1
1793	389	1
1793	390	1
1793	404	1
1794	1194	1
1794	2666	1
1794	2669	1
1795	2669	1
1795	2783	1
1795	2838	1
1795	2884	1
1795	2886	1
1795	2888	1
1795	2894	1
1795	2896	1
1795	2917	1
1795	2921	1
1795	2926	1
1796	1830	1
1796	1863	1
1797	431	1
1797	433	1
1798	2077	1
1798	2188	1
1798	2189	1
1798	2190	1
1798	2191	1
1799	1109	1
1799	1110	1
1799	1111	1
1799	1112	1
1799	1173	1
1800	8	1
1800	227	2
1800	2229	1
1801	3	1
1801	9	1
1801	23	1
1801	24	1
1801	62	1
1801	63	1
1801	64	1
1801	66	1
1801	72	1
1801	82	1
1801	189	1
1801	246	1
1801	268	1
1801	393	1
1801	430	1
1801	433	1
1801	434	1
1801	2027	1
1801	2049	1
1801	2060	1
1802	358	1
1802	359	1
1802	360	1
1802	361	1
1802	363	1
1802	364	1
1803	2643	1
1803	2650	1
1803	2677	1
1803	2678	1
1803	2699	1
1803	2712	1
1803	2783	1
1803	2861	1
1803	2867	1
1803	2868	1
1803	2874	1
1803	2881	1
1803	2895	1
1803	2896	1
1803	2897	1
1804	2064	1
1804	2202	1
1804	2203	1
1804	2209	1
1804	2212	1
1804	2258	1
1805	2689	1
1805	2690	1
1805	2889	1
1805	2890	1
1806	76	1
1806	94	2
1807	624	1
1807	634	1
1807	644	1
1807	646	2
1808	299	1
1808	311	1
1808	326	1
1808	342	1
1808	355	1
1808	358	1
1808	361	1
1808	364	1
1809	374	1
1809	375	1
1810	3	1
1810	7	1
1810	8	1
1810	12	1
1810	228	1
1810	334	1
1810	365	1
1810	382	1
1810	385	1
1810	389	1
1810	390	1
1810	404	1
1811	1194	1
1811	2666	1
1811	2669	1
1812	2669	1
1812	2783	1
1812	2838	1
1812	2884	1
1812	2886	1
1812	2888	1
1812	2894	1
1812	2896	1
1812	2917	1
1812	2921	1
1812	2926	1
1813	1830	1
1813	1863	1
1814	431	1
1814	433	1
1815	2077	1
1815	2188	1
1815	2189	1
1815	2190	1
1815	2191	1
1816	1109	1
1816	1110	1
1816	1111	1
1816	1112	1
1816	1173	1
1817	8	1
1817	227	2
1817	2229	1
1818	3	1
1818	9	1
1818	23	1
1818	24	1
1818	62	1
1818	63	1
1818	64	1
1818	66	1
1818	72	1
1818	82	1
1818	189	1
1818	246	1
1818	268	1
1818	393	1
1818	430	1
1818	433	1
1818	434	1
1818	2027	1
1818	2049	1
1818	2060	1
1819	358	1
1819	359	1
1819	360	1
1819	361	1
1819	363	1
1819	364	1
1820	2643	1
1820	2650	1
1820	2677	1
1820	2678	1
1820	2699	1
1820	2712	1
1820	2783	1
1820	2861	1
1820	2867	1
1820	2868	1
1820	2874	1
1820	2881	1
1820	2895	1
1820	2896	1
1820	2897	1
1821	2064	1
1821	2202	1
1821	2203	1
1821	2209	1
1821	2212	1
1821	2258	1
1822	2689	1
1822	2690	1
1822	2889	1
1822	2890	1
1823	76	1
1823	94	2
1824	624	1
1824	634	1
1824	644	1
1824	646	2
1825	299	1
1825	311	1
1825	326	1
1825	342	1
1825	355	1
1825	358	1
1825	361	1
1825	364	1
1826	374	1
1826	375	1
1827	3	1
1827	7	1
1827	8	1
1827	12	1
1827	228	1
1827	334	1
1827	365	1
1827	382	1
1827	385	1
1827	389	1
1827	390	1
1827	404	1
1828	1194	1
1828	2666	1
1828	2669	1
1829	2669	1
1829	2783	1
1829	2838	1
1829	2884	1
1829	2886	1
1829	2888	1
1829	2894	1
1829	2896	1
1829	2917	1
1829	2921	1
1829	2926	1
1830	1830	1
1830	1863	1
1831	431	1
1831	433	1
1832	2077	1
1832	2188	1
1832	2189	1
1832	2190	1
1832	2191	1
1833	1109	1
1833	1110	1
1833	1111	1
1833	1112	1
1833	1173	1
1834	8	1
1834	227	2
1834	2229	1
1835	3	1
1835	9	1
1835	23	1
1835	24	1
1835	62	1
1835	63	1
1835	64	1
1835	66	1
1835	72	1
1835	82	1
1835	189	1
1835	246	1
1835	268	1
1835	393	1
1835	430	1
1835	433	1
1835	434	1
1835	2027	1
1835	2049	1
1835	2060	1
1836	358	1
1836	359	1
1836	360	1
1836	361	1
1836	363	1
1836	364	1
1837	2643	1
1837	2650	1
1837	2677	1
1837	2678	1
1837	2699	1
1837	2712	1
1837	2783	1
1837	2861	1
1837	2867	1
1837	2868	1
1837	2874	1
1837	2881	1
1837	2895	1
1837	2896	1
1837	2897	1
1838	2064	1
1838	2202	1
1838	2203	1
1838	2209	1
1838	2212	1
1838	2258	1
1839	2689	1
1839	2690	1
1839	2889	1
1839	2890	1
1840	76	1
1840	94	2
1841	624	1
1841	634	1
1841	644	1
1841	646	2
1842	299	1
1842	311	1
1842	326	1
1842	342	1
1842	355	1
1842	358	1
1842	361	1
1842	364	1
1843	374	1
1843	375	1
1844	3	1
1844	7	1
1844	8	1
1844	12	1
1844	228	1
1844	334	1
1844	365	1
1844	382	1
1844	385	1
1844	389	1
1844	390	1
1844	404	1
1845	1194	1
1845	2666	1
1845	2669	1
1846	2669	1
1846	2783	1
1846	2838	1
1846	2884	1
1846	2886	1
1846	2888	1
1846	2894	1
1846	2896	1
1846	2917	1
1846	2921	1
1846	2926	1
1847	1830	1
1847	1863	1
1848	431	1
1848	433	1
1849	2077	1
1849	2188	1
1849	2189	1
1849	2190	1
1849	2191	1
1850	1109	1
1850	1110	1
1850	1111	1
1850	1112	1
1850	1173	1
1851	8	1
1851	227	2
1851	2229	1
1852	3	1
1852	9	1
1852	23	1
1852	24	1
1852	62	1
1852	63	1
1852	64	1
1852	66	1
1852	72	1
1852	82	1
1852	189	1
1852	246	1
1852	268	1
1852	393	1
1852	430	1
1852	433	1
1852	434	1
1852	2027	1
1852	2049	1
1852	2060	1
1853	358	1
1853	359	1
1853	360	1
1853	361	1
1853	363	1
1853	364	1
